ticker,quarter,date,mean_positive,mean_neutral,mean_negative,std_positive,std_neutral,std_negative,polarity_score,polarity_std,max_positive,min_negative,num_paragraphs
AAPL,Q2,2016-04-26,0.11995572491070709,0.7825808936209829,0.09746337721443123,0.1635511021095135,0.24269845872282503,0.19556119780388886,0.022492347696275863,0.2666153595308519,0.8952803611755371,0.010514359921216965,111
AAPL,Q1,2017-01-31,0.1444814847516162,0.788787793439059,0.06673071366690454,0.19628516314229724,0.2240096799606033,0.11517358342719193,0.07775077108471166,0.23109587511993127,0.9321624040603638,0.008997289463877678,105
AAPL,Q2,2019-04-30,0.14279935443041364,0.7753715104308356,0.08182913521200083,0.2081642692603583,0.25491825673065227,0.16701169543133018,0.060970219218412815,0.2783293404452349,0.9584386944770813,0.009468916803598404,89
AAPL,Q4,2017-11-02,0.18854044908184117,0.7434371840524472,0.06802236716562914,0.23522708773709144,0.24544010777531342,0.11638957500277862,0.12051808191621202,0.2784165652344449,0.9414789080619812,0.010307873599231243,59
AAPL,Q4,2016-10-25,0.16663678027256285,0.7587336220583597,0.07462959574145633,0.1991118436353026,0.23463403365512403,0.1723450224851402,0.09200718453110651,0.28921192466041656,0.9544824957847595,0.008969468995928764,86
AAPL,Q3,2016-07-26,0.14470944921240994,0.7524490235373378,0.10284151845170479,0.19391059896924734,0.2529322719813974,0.1875171501072328,0.041867930760705156,0.28557533605595353,0.94748854637146,0.010053873062133789,76
AAPL,Q2,2017-05-02,0.13274693332783793,0.7778955850878666,0.08935747946473374,0.19193380568231966,0.22727360305055797,0.15305053580268216,0.04338945386310419,0.2624363133769961,0.9544540643692017,0.009062680415809155,87
AAPL,Q3,2019-07-30,0.1234097107198466,0.8109861808211616,0.06560410936938578,0.1802427749571222,0.2065770189789236,0.11458727054938526,0.05780560135046083,0.2203663671052016,0.9281578660011292,0.008585005067288876,89
AAPL,Q1,2019-01-29,0.10015411238658102,0.785162986600644,0.11468289893324653,0.13935149257883903,0.24605242520271184,0.2099623293013188,-0.014528786546665512,0.2578065940340079,0.7223584651947021,0.01185793336480856,73
AAPL,Q3,2018-07-31,0.11974126197121761,0.8089432671298216,0.07131546746111578,0.18193064496151232,0.21251787556126128,0.13418397876501548,0.04842579451010183,0.23883959618570363,0.9567022919654846,0.013488592579960823,81
